chiave,timestamp,nome_via,direzione,conteggio_veicoli,score_ensemble,score_b1_norm,score_b2_norm,score_b3_norm,tipo_giorno,ora,temperature_2m,precipitation,accuratezza
104,2025-10-30 11:00:00,VIA CRISTOFORO COLOMBO,N,1387.0,0.9990658408066069,0.853188174494604,0.9990658408066069,0.7300153265440543,feriale,11,12.5,1.1,100.0
104,2025-10-30 12:00:00,VIA CRISTOFORO COLOMBO,N,1461.0,0.998860009119927,0.35072452753711303,0.998860009119927,0.5724337538633024,feriale,12,13.7,1.4,100.0
104,2025-10-30 13:00:00,VIA CRISTOFORO COLOMBO,N,1461.0,0.9979923493945382,0.8489227086183311,0.9979923493945382,0.6603713836955971,feriale,13,13.8,0.7,100.0
104,2025-10-30 14:00:00,VIA CRISTOFORO COLOMBO,N,1475.0,0.9990088412626033,0.626849318538785,0.9990088412626033,0.6752989309418858,feriale,14,12.7,1.3,100.0
104,2025-10-30 15:00:00,VIA CRISTOFORO COLOMBO,N,1425.0,0.9999208339666616,0.5385506915944672,0.9999208339666616,0.24240956072351422,feriale,15,12.8,4.6,100.0
104,2025-10-30 16:00:00,VIA CRISTOFORO COLOMBO,N,1481.0,0.9999081674013275,0.7784776055124892,0.9999081674013275,0.30642004863961086,feriale,16,12.6,4.9,100.0
104,2025-10-30 17:00:00,VIA CRISTOFORO COLOMBO,N,1585.0,0.9998891675533262,0.8391219536910371,0.9998891675533262,0.8062648832142676,feriale,17,12.9,2.2,100.0
104,2025-10-30 18:00:00,VIA CRISTOFORO COLOMBO,N,1724.0,0.9993065055479556,0.3898198814409485,0.9993065055479556,0.7300026599787202,feriale,18,13.0,0.6,100.0
104,2025-10-30 19:00:00,VIA CRISTOFORO COLOMBO,N,1449.0,0.9981791812332168,0.7389674215939606,0.9981791812332168,0.9397704818361453,feriale,19,13.1,0.4,100.0
104,2025-10-31 08:00:00,VIA CRISTOFORO COLOMBO,N,1862.0,0.997181689213153,0.6440631808278867,0.997181689213153,0.2890478542838324,feriale,8,13.1,0.0,100.0
104,2025-10-31 18:00:00,VIA CRISTOFORO COLOMBO,N,1580.0,0.9962665298677611,0.9204571363429093,0.9962665298677611,0.9377849977200182,feriale,18,15.2,0.0,100.0
104,2025-11-01 10:00:00,VIA CRISTOFORO COLOMBO,N,1358.0,0.9980873486345443,0.9589666616000405,0.9980873486345443,0.5452386380908952,festivo,10,15.4,0.0,100.0
104,2025-11-01 11:00:00,VIA CRISTOFORO COLOMBO,N,1502.0,0.998942341794599,0.8157331408015402,0.998942341794599,0.3375544662309368,festivo,11,16.2,0.0,100.0
104,2025-11-01 12:00:00,VIA CRISTOFORO COLOMBO,N,1537.0,0.998717510259918,0.8910675381263616,0.998717510259918,0.6164184019861174,festivo,12,17.0,0.0,100.0
104,2025-11-01 13:00:00,VIA CRISTOFORO COLOMBO,N,1113.0,0.9983470132238942,0.9822383087601966,0.9983470132238942,0.9924063940821807,festivo,13,17.3,0.0,100.0
104,2025-11-01 17:00:00,VIA CRISTOFORO COLOMBO,N,1372.0,0.9964121953691037,0.510114252419314,0.9964121953691037,0.7988074428737904,festivo,17,16.9,0.0,100.0
104,2025-11-01 18:00:00,VIA CRISTOFORO COLOMBO,N,1329.0,0.9980145158838729,0.42537176369255714,0.9980145158838729,0.883040102345848,festivo,18,15.4,0.0,100.0
104,2025-11-01 19:00:00,VIA CRISTOFORO COLOMBO,N,1245.0,0.996526194457111,0.9483647464153621,0.996526194457111,0.7391225870193039,festivo,19,14.5,0.0,100.0
104,2025-11-02 11:00:00,VIA CRISTOFORO COLOMBO,N,1428.0,0.9961778639104221,0.8166388002229316,0.9961778639104221,0.8720138572224756,festivo,11,19.9,0.0,100.0
104,2025-11-02 12:00:00,VIA CRISTOFORO COLOMBO,N,1486.0,0.9977200182398541,0.18645817500126666,0.9977200182398541,0.814083320666768,festivo,12,20.5,0.0,100.0
104,2025-11-02 17:00:00,VIA CRISTOFORO COLOMBO,N,1339.0,0.9969188579824695,0.9230791153670771,0.9969188579824695,0.8100680194558444,festivo,17,18.2,0.1,100.0
104,2025-11-02 18:00:00,VIA CRISTOFORO COLOMBO,N,1273.0,0.9983881795612302,0.8629762628565638,0.9983881795612302,0.5657743071388762,festivo,18,17.7,0.3,100.0
103,2025-11-03 07:00:00,VIA CRISTOFORO COLOMBO,S,0.0,0.9969679409231392,0.027779361098444547,0.6389965546942291,0.9969679409231392,feriale,7,10.1,0.0,100.0
104,2025-11-03 18:00:00,VIA CRISTOFORO COLOMBO,N,1756.0,0.9969916907331408,0.4777733444799108,0.9969916907331408,0.41942481126817655,feriale,18,14.2,0.0,100.0
104,2025-11-03 19:00:00,VIA CRISTOFORO COLOMBO,N,1443.0,0.9962000303997568,0.5679687895830167,0.9962000303997568,0.3787113036429042,feriale,19,13.4,0.0,100.0
104,2025-11-04 07:00:00,VIA CRISTOFORO COLOMBO,N,1823.0,0.9977580179358565,0.8595721234230126,0.9977580179358565,0.8875683994528044,feriale,7,5.7,0.0,100.0
104,2025-11-04 08:00:00,VIA CRISTOFORO COLOMBO,N,2111.0,0.9997023357146476,0.9542863657090743,0.9997023357146476,0.9456952677711912,feriale,8,6.4,0.0,100.0
104,2025-11-04 09:00:00,VIA CRISTOFORO COLOMBO,N,1735.0,0.99942683791863,0.8744426711252976,0.99942683791863,0.30146742159396056,feriale,9,7.9,0.0,100.0
104,2025-11-04 10:00:00,VIA CRISTOFORO COLOMBO,N,1549.0,0.9984420124639003,0.4539000354663829,0.9984420124639003,0.17785757713938288,feriale,10,11.6,0.0,100.0
104,2025-11-04 11:00:00,VIA CRISTOFORO COLOMBO,N,1564.0,0.9974508537265036,0.7744401378122309,0.9974508537265036,0.3538468358919795,feriale,11,13.2,0.0,91.0
104,2025-11-04 17:00:00,VIA CRISTOFORO COLOMBO,N,1396.0,0.9974730202158383,0.9783370066372802,0.9974730202158383,0.9952310381516948,feriale,17,15.4,0.0,100.0
104,2025-11-04 18:00:00,VIA CRISTOFORO COLOMBO,N,1685.0,0.9976946851091858,0.8447015757207276,0.9976946851091858,0.18934298525611795,feriale,18,13.1,0.0,100.0
104,2025-11-04 19:00:00,VIA CRISTOFORO COLOMBO,N,1504.0,0.9979480164158687,0.25414513350559864,0.9979480164158687,0.43586601307189543,feriale,19,12.1,0.0,100.0
104,2025-11-05 07:00:00,VIA CRISTOFORO COLOMBO,N,1784.0,0.9968840249278006,0.557490373410346,0.9968840249278006,0.7892980189491817,feriale,7,5.5,0.0,100.0
104,2025-11-05 08:00:00,VIA CRISTOFORO COLOMBO,N,1613.0,0.9998100015199879,0.989572250088666,0.9998100015199879,0.9956395348837209,feriale,8,4.9,0.0,100.0
104,2025-11-05 09:00:00,VIA CRISTOFORO COLOMBO,N,1653.0,0.998723843542585,0.6475401530121092,0.998723843542585,0.02819577443380453,feriale,9,6.5,0.0,100.0
104,2025-11-05 10:00:00,VIA CRISTOFORO COLOMBO,N,1470.0,0.997454020367837,0.7714729948827076,0.997454020367837,0.7552186249176673,feriale,10,10.3,0.0,100.0
104,2025-11-05 18:00:00,VIA CRISTOFORO COLOMBO,N,1645.0,0.9990563408826063,0.5849071540761007,0.9990563408826063,0.8775839793281653,feriale,18,11.4,0.0,100.0
104,2025-11-05 19:00:00,VIA CRISTOFORO COLOMBO,N,1484.0,0.9967098596544561,0.28284123727010185,0.9967098596544561,0.6856348482545473,feriale,19,10.3,0.0,100.0
276,2025-11-06 07:00:00,PIAZZA DI PORTA S.MAMOLO,NO,111.0,0.99802084916654,0.8010050919592643,0.28145424836601307,0.99802084916654,feriale,7,4.3,0.0,100.0
104,2025-11-06 08:00:00,VIA CRISTOFORO COLOMBO,N,2100.0,0.9989645082839337,0.3259487257435274,0.9989645082839337,0.9678332573339413,feriale,8,3.8,0.0,100.0
104,2025-11-06 09:00:00,VIA CRISTOFORO COLOMBO,N,1537.0,0.9994395044839641,0.9489980746820692,0.9994395044839641,0.9554738562091504,feriale,9,4.9,0.0,100.0
104,2025-11-06 17:00:00,VIA CRISTOFORO COLOMBO,N,1631.0,0.9974033541065005,0.6840420276637786,0.9974033541065005,0.27853460505649286,feriale,17,12.8,0.0,100.0
104,2025-11-06 18:00:00,VIA CRISTOFORO COLOMBO,N,1776.0,0.9987048436945838,0.5852428180574556,0.9987048436945838,0.6521666160004054,feriale,18,10.4,0.0,100.0
104,2025-11-06 19:00:00,VIA CRISTOFORO COLOMBO,N,1900.0,0.9974793534985054,0.9868521051831586,0.9974793534985054,0.9960163652024118,feriale,19,9.4,0.0,100.0
104,2025-11-07 08:00:00,VIA CRISTOFORO COLOMBO,N,1931.0,0.9996960024319805,0.577459213659624,0.9996960024319805,0.28474755535289054,feriale,8,4.6,0.0,100.0
104,2025-11-07 09:00:00,VIA CRISTOFORO COLOMBO,N,1679.0,0.9985116785732381,0.3939681815878806,0.9985116785732381,0.5814238486092111,feriale,9,5.8,0.0,100.0
104,2025-11-07 10:00:00,VIA CRISTOFORO COLOMBO,N,1554.0,0.9973748543344987,0.6446521761159244,0.9973748543344987,0.6187458833662665,feriale,10,7.5,0.0,91.0
104,2025-11-07 11:00:00,VIA CRISTOFORO COLOMBO,N,1476.0,0.9969885240918073,0.7333814662816031,0.9969885240918073,0.6903658104068501,feriale,11,9.2,0.0,100.0
104,2025-11-07 13:00:00,VIA CRISTOFORO COLOMBO,N,1596.0,0.9974318538785023,0.3509778588437959,0.9974318538785023,0.23505028626437655,feriale,13,11.1,0.0,100.0
104,2025-11-07 17:00:00,VIA CRISTOFORO COLOMBO,N,1700.0,0.9975616861731773,0.7979999493337386,0.9975616861731773,0.28862352434513855,feriale,17,12.6,0.0,100.0
104,2025-11-07 18:00:00,VIA CRISTOFORO COLOMBO,N,1682.0,0.9986383442265795,0.07024243806049552,0.9986383442265795,0.34789355018493184,feriale,18,11.1,0.0,100.0
104,2025-11-07 19:00:00,VIA CRISTOFORO COLOMBO,N,1443.0,0.997837183969195,0.19158813396159496,0.997837183969195,0.8458289000354664,feriale,19,9.4,0.0,100.0
230,2025-11-08 07:00:00,VIA GIUSEPPE DOZZA,SE,470.0,0.9989296752292648,0.632998936008512,0.8907730404823428,0.9989296752292648,weekend,7,8.4,0.0,100.0
104,2025-11-08 10:00:00,VIA CRISTOFORO COLOMBO,N,1537.0,0.997311521507828,0.7159016061204844,0.997311521507828,0.8717383594264579,weekend,10,9.1,0.0,100.0
104,2025-11-08 11:00:00,VIA CRISTOFORO COLOMBO,N,1627.0,0.9990373410346051,0.4696350762527233,0.9990373410346051,0.9013242894056848,weekend,11,10.4,0.0,100.0
104,2025-11-08 12:00:00,VIA CRISTOFORO COLOMBO,N,1628.0,0.9993350053199574,0.06443798449612403,0.9993350053199574,0.7962741298069616,weekend,12,11.4,0.0,100.0
104,2025-11-08 13:00:00,VIA CRISTOFORO COLOMBO,N,1425.0,0.9980715154278765,0.8077532046410295,0.9980715154278765,0.6965185945179105,weekend,13,12.3,0.0,100.0
104,2025-11-08 16:00:00,VIA CRISTOFORO COLOMBO,N,1435.0,0.9963583624664336,0.7102206515681208,0.9963583624664336,0.0526390788873689,weekend,16,13.4,0.0,100.0
104,2025-11-08 17:00:00,VIA CRISTOFORO COLOMBO,N,1490.0,0.9976851851851852,0.8737428433905862,0.9976851851851852,0.5594251912651366,weekend,17,12.9,0.0,91.0
104,2025-11-08 18:00:00,VIA CRISTOFORO COLOMBO,N,1407.0,0.9987998429345899,0.8075252064650149,0.9987998429345899,0.612735598115215,weekend,18,10.9,0.0,100.0
104,2025-11-08 19:00:00,VIA CRISTOFORO COLOMBO,N,1467.0,0.9964596949891068,0.3992438060495516,0.9964596949891068,0.9296942291128337,weekend,19,10.0,0.0,100.0
104,2025-11-09 11:00:00,VIA CRISTOFORO COLOMBO,N,1375.0,0.9961556974210873,0.3397014490550742,0.9961556974210873,0.5098735876779652,weekend,11,10.4,0.0,100.0
104,2025-11-09 12:00:00,VIA CRISTOFORO COLOMBO,N,1624.0,0.9990531742412727,0.9203209707655672,0.9990531742412727,0.9767790191011805,weekend,12,11.0,0.0,100.0
103,2025-11-10 07:00:00,VIA CRISTOFORO COLOMBO,S,0.0,0.9969679409231392,0.027779361098444547,0.6646020165172012,0.9969679409231392,feriale,7,7.1,0.0,100.0
104,2025-11-10 10:00:00,VIA CRISTOFORO COLOMBO,N,1483.0,0.9961398642144196,0.7978891168870649,0.9961398642144196,0.24241272736484776,feriale,10,10.1,0.0,100.0
104,2025-11-10 17:00:00,VIA CRISTOFORO COLOMBO,N,1629.0,0.9983406799412271,0.8021165830673355,0.9983406799412271,0.7612384100927193,feriale,17,13.1,0.0,100.0
104,2025-11-10 18:00:00,VIA CRISTOFORO COLOMBO,N,1850.0,0.9984198459745656,0.9251627653645438,0.9984198459745656,0.9542578659370725,feriale,18,11.0,0.0,91.0
104,2025-11-10 19:00:00,VIA CRISTOFORO COLOMBO,N,1374.0,0.9965546942291128,0.3867197395754167,0.9965546942291128,0.8568044788975021,feriale,19,9.7,0.0,100.0
104,2025-11-11 07:00:00,VIA CRISTOFORO COLOMBO,N,1734.0,0.9963678623904342,0.07440657141409536,0.9963678623904342,0.4429656229416831,feriale,7,6.3,0.0,100.0
104,2025-11-11 08:00:00,VIA CRISTOFORO COLOMBO,N,1651.0,0.9992875056999544,0.9650434463190961,0.9992875056999544,0.9934450524395805,feriale,8,5.8,0.0,100.0
104,2025-11-11 09:00:00,VIA CRISTOFORO COLOMBO,N,1883.0,0.9986098444545777,0.7333687997162689,0.9986098444545777,0.9780045092972589,feriale,9,7.3,0.0,100.0
104,2025-11-11 18:00:00,VIA CRISTOFORO COLOMBO,N,1741.0,0.9994205046359629,0.22359337791964332,0.9994205046359629,0.04753445305770887,feriale,18,11.8,0.0,100.0
104,2025-11-12 08:00:00,VIA CRISTOFORO COLOMBO,N,1605.0,0.9986225110199118,0.9901770785833713,0.9986225110199118,0.9898699143740184,feriale,8,10.5,0.0,100.0
104,2025-11-12 09:00:00,VIA CRISTOFORO COLOMBO,N,1382.0,0.998416679333232,0.9819406444748442,0.998416679333232,0.9890149212139636,feriale,9,11.0,0.0,100.0
208,2025-11-12 09:00:00,VIA FILIPPO BEROALDO,E,93.0,0.9963361959770989,0.8466997264021888,0.2334891320869433,0.9963361959770989,feriale,9,11.0,0.0,100.0
104,2025-11-12 17:00:00,VIA CRISTOFORO COLOMBO,N,1611.0,0.9968111921771292,0.8316961797638952,0.9968111921771292,0.9015142878856969,feriale,17,14.4,0.0,100.0
104,2025-11-12 18:00:00,VIA CRISTOFORO COLOMBO,N,1666.0,0.9984736788772357,0.35794763641890864,0.9984736788772357,0.5014851547854284,feriale,18,12.4,0.0,100.0
104,2025-11-13 08:00:00,VIA CRISTOFORO COLOMBO,N,2115.0,0.9963995288037696,0.6820280437756497,0.9963995288037696,0.9929605563155495,feriale,8,9.1,0.0,100.0
104,2025-11-13 09:00:00,VIA CRISTOFORO COLOMBO,N,1715.0,0.9962285301717586,0.09517023863809089,0.9962285301717586,0.9477345847899884,feriale,9,9.9,0.0,100.0
104,2025-11-13 18:00:00,VIA CRISTOFORO COLOMBO,N,1769.0,0.9982520139838881,0.675973425545929,0.9982520139838881,0.3017619192379794,feriale,18,12.9,0.0,100.0
104,2025-11-13 19:00:00,VIA CRISTOFORO COLOMBO,N,1491.0,0.9979163500025333,0.30889636216243604,0.9979163500025333,0.8793762983229467,feriale,19,12.4,0.0,100.0
104,2025-11-14 08:00:00,VIA CRISTOFORO COLOMBO,N,1923.0,0.999385671581294,0.12228618837715965,0.999385671581294,0.4665792673658611,feriale,8,9.8,0.0,100.0
104,2025-11-14 09:00:00,VIA CRISTOFORO COLOMBO,N,1690.0,0.9989930080559356,0.562629832294675,0.9989930080559356,0.49129490297410955,feriale,9,9.9,0.0,100.0
104,2025-11-14 10:00:00,VIA CRISTOFORO COLOMBO,N,1490.0,0.9977326848051882,0.6807138876222324,0.9977326848051882,0.6396108831129351,feriale,10,11.8,0.0,100.0
104,2025-11-14 17:00:00,VIA CRISTOFORO COLOMBO,N,1737.0,0.9972418553984902,0.2657667071996757,0.9972418553984902,0.6525814460150986,feriale,17,13.5,0.0,100.0
104,2025-11-14 18:00:00,VIA CRISTOFORO COLOMBO,N,1704.0,0.9985623448345746,0.21005915286011045,0.9985623448345746,0.4516548867609059,feriale,18,10.9,0.0,100.0
104,2025-11-15 09:00:00,VIA CRISTOFORO COLOMBO,N,1436.0,0.9978403506105284,0.2686071844758575,0.9978403506105284,0.7447718751583321,weekend,9,9.4,0.0,100.0
104,2025-11-15 10:00:00,VIA CRISTOFORO COLOMBO,N,1587.0,0.9984673455945686,0.5330597355221158,0.9984673455945686,0.78843669250646,weekend,10,10.9,0.0,100.0
104,2025-11-15 11:00:00,VIA CRISTOFORO COLOMBO,N,1690.0,0.9995471702893044,0.7311616507067944,0.9995471702893044,0.8765389876880985,weekend,11,12.4,0.0,100.0
104,2025-11-15 12:00:00,VIA CRISTOFORO COLOMBO,N,1787.0,0.9994965040279677,0.9048455945685768,0.9994965040279677,0.9804523230480823,weekend,12,13.5,0.0,100.0
104,2025-11-15 13:00:00,VIA CRISTOFORO COLOMBO,N,1539.0,0.9985781780412424,0.7731291483001469,0.9985781780412424,0.7118768049855602,weekend,13,15.1,0.0,100.0
104,2025-11-15 14:00:00,VIA CRISTOFORO COLOMBO,N,1401.0,0.9974096873891676,0.8718206921011299,0.9974096873891676,0.10711480974818868,weekend,14,17.0,0.0,100.0
104,2025-11-15 15:00:00,VIA CRISTOFORO COLOMBO,N,1385.0,0.9979448497745351,0.41914614683082535,0.9979448497745351,0.5546593960581648,weekend,15,17.5,0.0,100.0
104,2025-11-15 16:00:00,VIA CRISTOFORO COLOMBO,N,1376.0,0.9966845265237878,0.619151213456959,0.9966845265237878,0.7206579014034554,weekend,16,17.1,0.0,100.0
104,2025-11-15 17:00:00,VIA CRISTOFORO COLOMBO,N,1384.0,0.9984831788012363,0.4387856563814156,0.9984831788012363,0.7349457871003698,weekend,17,15.2,0.0,100.0
104,2025-11-15 18:00:00,VIA CRISTOFORO COLOMBO,N,1324.0,0.9967636925571262,0.67338627957643,0.9967636925571262,0.7730594821908091,weekend,18,13.2,0.0,100.0
104,2025-11-15 19:00:00,VIA CRISTOFORO COLOMBO,N,1354.0,0.9980018493185387,0.7946274763135228,0.9980018493185387,0.21265579875360996,weekend,19,12.3,0.0,100.0
104,2025-11-16 12:00:00,VIA CRISTOFORO COLOMBO,N,1291.0,0.9987428433905862,0.9483077468713583,0.9987428433905862,0.9000227998176015,weekend,12,15.8,0.0,100.0
232,2025-11-16 12:00:00,VIA ALBERTO DALLOLIO,S,327.0,0.9976630186958504,0.9888882555606222,0.476161524041141,0.9976630186958504,weekend,12,15.8,0.0,100.0
104,2025-11-16 13:00:00,VIA CRISTOFORO COLOMBO,N,1124.0,0.9964470284237726,0.7433690530475756,0.9964470284237726,0.8998834675989259,weekend,13,16.5,0.0,100.0
103,2025-11-17 07:00:00,VIA CRISTOFORO COLOMBO,S,0.0,0.9967161929371232,0.027779361098444547,0.9092947256421948,0.9967161929371232,feriale,7,12.0,1.4,100.0
104,2025-11-17 18:00:00,VIA CRISTOFORO COLOMBO,N,1647.0,0.9982235142118863,0.12687148502811976,0.9982235142118863,0.2903651770785834,feriale,18,15.4,0.0,100.0
104,2025-11-18 07:00:00,VIA CRISTOFORO COLOMBO,N,1703.0,0.9962348634544257,0.6469384911587374,0.9962348634544257,0.048772609819121446,feriale,7,10.1,0.2,100.0
104,2025-11-18 08:00:00,VIA CRISTOFORO COLOMBO,N,1888.0,0.9999271672493286,0.07871637026903784,0.9999271672493286,0.38459492324061406,feriale,8,9.4,0.7,100.0
104,2025-11-18 09:00:00,VIA CRISTOFORO COLOMBO,N,1825.0,0.9999050007599939,0.29265782540406343,0.9999050007599939,0.7429193899782135,feriale,9,8.6,0.9,100.0
104,2025-11-18 10:00:00,VIA CRISTOFORO COLOMBO,N,1547.0,0.9979638496225364,0.3712886963570958,0.9979638496225364,0.2952164716015605,feriale,10,8.4,0.3,100.0
104,2025-11-18 11:00:00,VIA CRISTOFORO COLOMBO,N,1510.0,0.9977421847291889,0.12488283427065917,0.9977421847291889,0.04595429903227441,feriale,11,8.6,0.3,100.0
104,2025-11-18 12:00:00,VIA CRISTOFORO COLOMBO,N,1512.0,0.9978245174038608,0.15835106652480113,0.9978245174038608,0.5204628362973096,feriale,12,8.7,0.2,100.0
104,2025-11-18 13:00:00,VIA CRISTOFORO COLOMBO,N,1568.0,0.996342529259766,0.6154367431727212,0.996342529259766,0.7596677559912854,feriale,13,9.2,0.1,100.0
104,2025-11-18 18:00:00,VIA CRISTOFORO COLOMBO,N,1768.0,0.9984103460505649,0.5809361858438465,0.9984103460505649,0.5656539747682019,feriale,18,8.4,0.0,100.0
104,2025-11-19 07:00:00,VIA CRISTOFORO COLOMBO,N,1716.0,0.9984008461265643,0.48198181081218017,0.9984008461265643,0.2978637837563966,feriale,7,0.4,0.0,100.0
104,2025-11-19 08:00:00,VIA CRISTOFORO COLOMBO,N,2123.0,0.9997498353346507,0.08248467345594569,0.9997498353346507,0.9809843187921163,feriale,8,0.3,0.0,100.0
104,2025-11-19 09:00:00,VIA CRISTOFORO COLOMBO,N,1810.0,0.9989170086639307,0.734644956173684,0.9989170086639307,0.9800121599027207,feriale,9,0.6,0.0,100.0
104,2025-11-19 10:00:00,VIA CRISTOFORO COLOMBO,N,1499.0,0.9988885088919288,0.6733767796524295,0.9988885088919288,0.8040514009221259,feriale,10,4.2,0.0,100.0
104,2025-11-19 11:00:00,VIA CRISTOFORO COLOMBO,N,1508.0,0.9980588488625425,0.27543446319096115,0.9980588488625425,0.2638793889648883,feriale,11,6.4,0.0,100.0
104,2025-11-19 12:00:00,VIA CRISTOFORO COLOMBO,N,1576.0,0.9963171961290976,0.8189694482444141,0.9963171961290976,0.7705198358413132,feriale,12,7.6,0.0,100.0
104,2025-11-19 14:00:00,VIA CRISTOFORO COLOMBO,N,1421.0,0.99692835790647,0.8224527537113037,0.99692835790647,0.7850198865075746,feriale,14,8.9,0.0,100.0
104,2025-11-19 17:00:00,VIA CRISTOFORO COLOMBO,N,1492.0,0.9976155190758474,0.9337633632264275,0.9976155190758474,0.95192721791559,feriale,17,8.4,0.0,100.0
104,2025-11-19 18:00:00,VIA CRISTOFORO COLOMBO,N,1737.0,0.9969093580584689,0.712525966458935,0.9969093580584689,0.6657736738106095,feriale,18,5.8,0.0,100.0
104,2025-11-20 08:00:00,VIA CRISTOFORO COLOMBO,N,2036.0,0.9995978365506409,0.5969530577088716,0.9995978365506409,0.9217047930283224,feriale,8,5.1,0.0,100.0
208,2025-11-20 08:00:00,VIA FILIPPO BEROALDO,E,294.0,0.9986288443025789,0.9760950245731368,0.2789019354511831,0.9986288443025789,feriale,8,5.1,0.0,100.0
104,2025-11-20 09:00:00,VIA CRISTOFORO COLOMBO,N,1834.0,0.9994426711252976,0.8960486649440138,0.9994426711252976,0.8230480822820084,feriale,9,4.8,0.0,100.0
104,2025-11-20 10:00:00,VIA CRISTOFORO COLOMBO,N,1541.0,0.9970581902011451,0.5988688757156609,0.9970581902011451,0.37565866139737547,feriale,10,6.1,0.0,100.0
104,2025-11-20 13:00:00,VIA CRISTOFORO COLOMBO,N,1508.0,0.9972323554744895,0.7595632568272788,0.9972323554744895,0.4913424025941126,feriale,13,7.7,0.0,100.0
104,2025-11-20 18:00:00,VIA CRISTOFORO COLOMBO,N,1680.0,0.9989296752292648,0.7860870446369762,0.9989296752292648,0.737463266960531,feriale,18,6.2,0.0,100.0
104,2025-11-20 19:00:00,VIA CRISTOFORO COLOMBO,N,1557.0,0.9970011906571414,0.8543661650706794,0.9970011906571414,0.7470740234078127,feriale,19,5.8,0.0,100.0
104,2025-11-21 07:00:00,VIA CRISTOFORO COLOMBO,N,1759.0,0.9977833510665248,0.6982317474793535,0.9977833510665248,0.8848545878299641,feriale,7,3.1,0.2,100.0
104,2025-11-21 08:00:00,VIA CRISTOFORO COLOMBO,N,1919.0,0.9996358362466433,0.30707554339565285,0.9996358362466433,0.4046429295232305,feriale,8,3.7,0.0,100.0
104,2025-11-21 09:00:00,VIA CRISTOFORO COLOMBO,N,1633.0,0.9995598368546385,0.7091218270253838,0.9995598368546385,0.6798367279728429,feriale,9,4.0,0.0,100.0
104,2025-11-21 10:00:00,VIA CRISTOFORO COLOMBO,N,1533.0,0.9971215230278158,0.34116443735116786,0.9971215230278158,0.23908775396463494,feriale,10,5.4,0.0,100.0
104,2025-11-21 11:00:00,VIA CRISTOFORO COLOMBO,N,1543.0,0.9971626893651517,0.2383879262299235,0.9971626893651517,0.3935438516491868,feriale,11,7.1,0.0,100.0
104,2025-11-21 12:00:00,VIA CRISTOFORO COLOMBO,N,1514.0,0.9960986978770836,0.24862884430257892,0.9960986978770836,0.4139560216851598,feriale,12,7.6,0.0,100.0
104,2025-11-21 13:00:00,VIA CRISTOFORO COLOMBO,N,1543.0,0.9973875208998328,0.5224229872827684,0.9973875208998328,0.26740702741044736,feriale,13,8.0,0.0,100.0
104,2025-11-21 15:00:00,VIA CRISTOFORO COLOMBO,N,1519.0,0.9997846683893196,0.4615221411562041,0.9997846683893196,0.3848197547752951,feriale,15,7.2,2.0,100.0
104,2025-11-21 16:00:00,VIA CRISTOFORO COLOMBO,N,1575.0,0.9965831940011146,0.7119559710188985,0.9965831940011146,0.14205236358109136,feriale,16,7.2,0.2,100.0
104,2025-11-21 17:00:00,VIA CRISTOFORO COLOMBO,N,1733.0,0.9990151745452703,0.5279994426711253,0.9990151745452703,0.12044953640370877,feriale,17,7.1,0.2,100.0
104,2025-11-21 18:00:00,VIA CRISTOFORO COLOMBO,N,1567.0,0.9999841667933324,0.9173886608907129,0.9999841667933324,0.7796809292192329,feriale,18,6.6,2.5,100.0
104,2025-11-21 19:00:00,VIA CRISTOFORO COLOMBO,N,1458.0,0.9992526726452855,0.7080040026346456,0.9992526726452855,0.5743970714900948,feriale,19,5.6,1.0,100.0
104,2025-11-22 08:00:00,VIA CRISTOFORO COLOMBO,N,1108.0,0.9993160054719562,0.5305327557379541,0.9993160054719562,0.5310995845366571,weekend,8,4.1,1.0,100.0
104,2025-11-22 09:00:00,VIA CRISTOFORO COLOMBO,N,1461.0,0.9995883366266404,0.22601585853979836,0.9995883366266404,0.9100547195622435,weekend,9,3.8,1.0,100.0
104,2025-11-22 10:00:00,VIA CRISTOFORO COLOMBO,N,1576.0,0.9998131681613214,0.3374911334042661,0.9998131681613214,0.8495655368090389,weekend,10,3.8,0.5,100.0
104,2025-11-22 11:00:00,VIA CRISTOFORO COLOMBO,N,1531.0,0.9999477504179967,0.9078729036834372,0.9999477504179967,0.432313041495668,weekend,11,5.2,0.3,100.0
104,2025-11-22 12:00:00,VIA CRISTOFORO COLOMBO,N,1675.0,0.9999477504179967,0.3163443025789127,0.9999477504179967,0.6683544864974413,weekend,12,6.1,0.2,100.0
104,2025-11-22 13:00:00,VIA CRISTOFORO COLOMBO,N,1512.0,0.9998036682373208,0.3454647362821097,0.9998036682373208,0.7019620509702589,weekend,13,6.5,0.1,100.0
104,2025-11-22 14:00:00,VIA CRISTOFORO COLOMBO,N,1331.0,0.998062015503876,0.19694609109793787,0.998062015503876,0.6914329685362517,weekend,14,5.2,0.0,100.0
104,2025-11-22 15:00:00,VIA CRISTOFORO COLOMBO,N,1369.0,0.9987903430105892,0.7501741652733445,0.9987903430105892,0.110661448041749,weekend,15,5.5,0.3,100.0
104,2025-11-22 16:00:00,VIA CRISTOFORO COLOMBO,N,1387.0,0.9992051730252824,0.7274123473678877,0.9992051730252824,0.4239436084511324,weekend,16,5.3,0.2,100.0
